35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,9,0,0,0,0,8,1,0,9
,TOTAL (UTs),69,2,0,0,2,54,13,0,67
,TOTAL (ALL INDIA),4106,53,12,0,65,3339,795,1,4135
