35,LAKSHADWEEP,2,0,0,0,0,2,0,0,2
36,PUDUCHERRY,59,0,0,0,0,54,5,0,59
,TOTAL (UTs),138,0,0,0,0,125,16,0,141
,TOTAL (ALL INDIA),9882,158,43,0,201,7842,2152,2,9996
