35,LAKSHADWEEP,4,6,0,0,6,1,0,0,1
36,PUDUCHERRY,1049,846,253,0,1099,119,24,0,143
,TOTAL (UTs),11877,10607,2074,0,12681,2180,256,1,2437
,TOTAL (ALL INDIA),403116,300981,70898,5,371884,134374,21243,5,155622
