35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,2,0,0,0,0,1,1,0,2
,TOTAL (UTs),8,0,0,0,0,3,5,0,8
,TOTAL (ALL INDIA),10450,38,26,0,64,6432,3950,0,10382
