35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,5,0,0,0,0,1,5,0,6
,TOTAL (UTs),43,6,0,0,6,11,22,0,33
,TOTAL (ALL INDIA),1606,30,27,1,58,524,1061,0,1585
