35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,3,0,0,0,0,0,3,0,3
,TOTAL (UTs),91,1,0,0,1,53,35,0,88
,TOTAL (ALL INDIA),2293,1,0,0,1,1721,604,0,2325
