35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,53,0,0,0,0,49,4,0,53
,TOTAL (UTs),506,10,1,0,11,412,94,0,506
,TOTAL (ALL INDIA),23933,250,98,4,352,20196,3589,1,23786
