35,LAKSHADWEEP,6,0,0,0,0,5,1,0,6
36,PUDUCHERRY,43,0,0,0,0,36,7,0,43
,TOTAL (UTs),912,0,0,0,0,786,127,0,913
,TOTAL (ALL INDIA),56450,0,0,0,0,47406,9243,4,56653
