35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,53,0,0,0,0,46,8,0,54
,TOTAL (UTs),319,2,0,0,2,267,61,0,328
,TOTAL (ALL INDIA),37793,353,152,2,507,31056,7443,4,38503
