35,LAKSHADWEEP,0,0,0,0,0,0,0,0,0
36,PUDUCHERRY,1,0,0,0,0,1,0,0,1
,TOTAL (UTs),335,7,0,0,7,270,62,0,332
,TOTAL (ALL INDIA),12352,112,37,4,153,10536,1756,0,12292
